timestamp,error_type,cleaned_message,Source,Destination
2026-04-25 20:15:27.016612000,UDP,4997    36317 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:27.016612000,UDP,4997    36647 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:27.016612000,UDP,4997    58580 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:27.016612000,UDP,4997    36724 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:27.217006000,UDP,35703    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:27.217006000,UDP,47863    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:27.217108000,UDP,4997    35703 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:27.217108000,UDP,4997    47863 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:27.570677000,HTTP2,headers208035,192.168.0.19,192.168.0.12
2026-04-25 20:15:27.570677000,HTTP2,data208035,192.168.0.19,192.168.0.12
2026-04-25 20:15:27.570892000,TCP,7777    54126 ack seq1352 ack5734 win501 len0 tsval1553814856 tsecr2413494472,192.168.0.12,192.168.0.19
2026-04-25 20:15:27.570982000,HTTP2,headers208035 204 no content,192.168.0.12,192.168.0.19
2026-04-25 20:15:27.571052000,TCP,54126    7777 ack seq5734 ack1387 win501 len0 tsval2413494473 tsecr1553814857,192.168.0.19,192.168.0.12
2026-04-25 20:15:27.817693000,UDP,34125    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:27.818025000,UDP,4997    34125 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.017938000,UDP,36647    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.017938000,UDP,36356    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.017938000,UDP,36317    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.017938000,UDP,47439    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.017938000,UDP,48785    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.017938000,UDP,50465    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.017938000,UDP,47548    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.017938000,UDP,49066    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.017948000,UDP,51841    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.017948000,UDP,60144    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.017948000,UDP,58580    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.017948000,UDP,36724    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.018252000,UDP,4997    36647 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.018252000,UDP,4997    36356 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.018252000,UDP,4997    36317 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.018252000,UDP,4997    47439 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.018252000,UDP,4997    48785 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.018252000,UDP,4997    50465 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.018252000,UDP,4997    47548 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.018252000,UDP,4997    49066 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.018256000,UDP,4997    51841 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.018256000,UDP,4997    60144 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.018256000,UDP,4997    58580 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.018256000,UDP,4997    36724 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.218636000,UDP,47863    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.218636000,UDP,35703    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.218769000,UDP,4997    47863 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.218769000,UDP,4997    35703 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:28.819346000,UDP,34125    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:28.819915000,UDP,4997    34125 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.019567000,UDP,49066    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.019567000,UDP,36356    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.019574000,UDP,60144    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.019574000,UDP,36317    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.019574000,UDP,47548    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.019586000,UDP,51841    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.019586000,UDP,48785    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.019586000,UDP,50465    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.019618000,UDP,36647    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.019618000,UDP,47439    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.019618000,UDP,58580    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.019618000,UDP,36724    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.019696000,UDP,4997    49066 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.019696000,UDP,4997    36356 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.019696000,UDP,4997    60144 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.019742000,UDP,4997    36317 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.019742000,UDP,4997    47548 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.019742000,UDP,4997    51841 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.019744000,UDP,4997    48785 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.019751000,UDP,4997    50465 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.019752000,UDP,4997    36647 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.019874000,UDP,4997    47439 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.019874000,UDP,4997    58580 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.019874000,UDP,4997    36724 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.091234000,UDP,48785    4997 len86,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.091866000,GTP <TCP>,39519    6969 syn seq0 win65280 len0 mss1360 sackperm1 tsval4192285761 tsecr0 ws128,10.45.0.13,192.168.0.11
2026-04-25 20:15:29.092891000,TCP,39519    6969 syn seq0 win65280 len0 mss1360 sackperm1 tsval4192285761 tsecr0 ws128,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.092911000,TCP,6969    39519 syn ack seq0 ack1 win65160 len0 mss1460 sackperm1 tsval994173710 tsecr4192285761 ws128,192.168.0.11,192.168.0.21
2026-04-25 20:15:29.093217000,GTP <TCP>,6969    39519 syn ack seq0 ack1 win65160 len0 mss1460 sackperm1 tsval994173710 tsecr4192285761 ws128,192.168.0.11,10.45.0.13
2026-04-25 20:15:29.093436000,UDP,4997    48785 len86,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.093584000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.093584000,UDP,48785    4997 len189,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.093767000,GTP <TCP>,39519    6969 ack seq1 ack1 win65280 len0 tsval4192285764 tsecr994173710,10.45.0.13,192.168.0.11
2026-04-25 20:15:29.093767000,GTP <HTTP>,get applicationimgdownsize128 http11 ,10.45.0.13,192.168.0.11
2026-04-25 20:15:29.093831000,TCP,39519    6969 ack seq1 ack1 win65280 len0 tsval4192285764 tsecr994173710,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.093831000,HTTP,get applicationimgdownsize128 http11 ,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.093854000,TCP,6969    39519 ack seq1 ack112 win65152 len0 tsval994173711 tsecr4192285764,192.168.0.11,192.168.0.21
2026-04-25 20:15:29.094242000,TCP,6969    39519 psh ack seq1 ack112 win65152 len116 tsval994173712 tsecr4192285764 tcp segment of a reassembled pdu,192.168.0.11,192.168.0.21
2026-04-25 20:15:29.094261000,TCP,6969    39519 psh ack seq117 ack112 win65152 len6740 tsval994173712 tsecr4192285764 tcp segment of a reassembled pdu,192.168.0.11,192.168.0.21
2026-04-25 20:15:29.094263000,TCP,6969    39519 ack seq6857 ack112 win65152 len1348 tsval994173712 tsecr4192285764 tcp segment of a reassembled pdu,192.168.0.11,192.168.0.21
2026-04-25 20:15:29.094292000,HTTP,http10 200 ok  png,192.168.0.11,192.168.0.21
2026-04-25 20:15:29.094610000,GTP <TCP>,6969    39519 ack seq1 ack112 win65152 len0 tsval994173711 tsecr4192285764,192.168.0.11,10.45.0.13
2026-04-25 20:15:29.094610000,GTP <TCP>,6969    39519 psh ack seq1 ack112 win65152 len116 tsval994173712 tsecr4192285764 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:15:29.094610000,GTP <TCP>,6969    39519 ack seq117 ack112 win65152 len1348 tsval994173712 tsecr4192285764 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:15:29.094610000,GTP <TCP>,6969    39519 ack seq1465 ack112 win65152 len1348 tsval994173712 tsecr4192285764 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:15:29.094610000,GTP <TCP>,6969    39519 ack seq2813 ack112 win65152 len1348 tsval994173712 tsecr4192285764 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:15:29.094610000,GTP <TCP>,6969    39519 ack seq4161 ack112 win65152 len1348 tsval994173712 tsecr4192285764 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:15:29.094610000,GTP <TCP>,6969    39519 psh ack seq5509 ack112 win65152 len1348 tsval994173712 tsecr4192285764 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:15:29.094610000,GTP <TCP>,6969    39519 ack seq6857 ack112 win65152 len1348 tsval994173712 tsecr4192285764 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.13
2026-04-25 20:15:29.094615000,GTP <HTTP>,http10 200 ok  png,192.168.0.11,10.45.0.13
2026-04-25 20:15:29.094750000,UDP,4997    48785 len78,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.094750000,UDP,4997    48785 len194,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.094750000,UDP,4997    48785 len1426,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.094750000,UDP,4997    48785 len1426,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.094750000,UDP,4997    48785 len1426,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.094750000,UDP,4997    48785 len1426,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.094750000,UDP,4997    48785 len1426,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.094750000,UDP,4997    48785 len1426,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.094772000,UDP,4997    48785 len436,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.095422000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.095422000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.095422000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.095422000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.095425000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.095467000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.095467000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.095521000,GTP <TCP>,39519    6969 ack seq112 ack117 win65280 len0 tsval4192285766 tsecr994173712,10.45.0.13,192.168.0.11
2026-04-25 20:15:29.095521000,GTP <TCP>,39519    6969 ack seq112 ack1465 win64000 len0 tsval4192285766 tsecr994173712,10.45.0.13,192.168.0.11
2026-04-25 20:15:29.095521000,GTP <TCP>,39519    6969 ack seq112 ack2813 win62720 len0 tsval4192285766 tsecr994173712,10.45.0.13,192.168.0.11
2026-04-25 20:15:29.095521000,GTP <TCP>,39519    6969 ack seq112 ack4161 win61440 len0 tsval4192285766 tsecr994173712,10.45.0.13,192.168.0.11
2026-04-25 20:15:29.095521000,GTP <TCP>,39519    6969 ack seq112 ack5509 win60288 len0 tsval4192285766 tsecr994173712,10.45.0.13,192.168.0.11
2026-04-25 20:15:29.095523000,GTP <TCP>,39519    6969 ack seq112 ack6857 win59136 len0 tsval4192285766 tsecr994173712,10.45.0.13,192.168.0.11
2026-04-25 20:15:29.095608000,GTP <TCP>,39519    6969 ack seq112 ack8205 win57984 len0 tsval4192285766 tsecr994173712,10.45.0.13,192.168.0.11
2026-04-25 20:15:29.095608000,UDP,48785    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.095608000,TCP,39519    6969 ack seq112 ack117 win65280 len0 tsval4192285766 tsecr994173712,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.095608000,TCP,39519    6969 ack seq112 ack1465 win64000 len0 tsval4192285766 tsecr994173712,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.095608000,TCP,39519    6969 ack seq112 ack2813 win62720 len0 tsval4192285766 tsecr994173712,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.095608000,TCP,39519    6969 ack seq112 ack4161 win61440 len0 tsval4192285766 tsecr994173712,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.095608000,TCP,39519    6969 ack seq112 ack5509 win60288 len0 tsval4192285766 tsecr994173712,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.095608000,TCP,39519    6969 ack seq112 ack6857 win59136 len0 tsval4192285766 tsecr994173712,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.095618000,TCP,39519    6969 ack seq112 ack8205 win57984 len0 tsval4192285766 tsecr994173712,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.095649000,GTP <TCP>,39519    6969 fin ack seq112 ack8564 win64256 len0 tsval4192285766 tsecr994173712,10.45.0.13,192.168.0.11
2026-04-25 20:15:29.095858000,TCP,39519    6969 fin ack seq112 ack8564 win64256 len0 tsval4192285766 tsecr994173712,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.095863000,TCP,6969    39519 ack seq8564 ack113 win65152 len0 tsval994173713 tsecr4192285766,192.168.0.11,192.168.0.21
2026-04-25 20:15:29.096021000,GTP <TCP>,6969    39519 ack seq8564 ack113 win65152 len0 tsval994173713 tsecr4192285766,192.168.0.11,10.45.0.13
2026-04-25 20:15:29.096294000,UDP,4997    48785 len78,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.220050000,UDP,35703    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.220050000,UDP,47863    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.220223000,UDP,4997    35703 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.220223000,UDP,4997    47863 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.274092000,UDP,50465    4997 len86,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.274245000,GTP <TCP>,52421    6969 syn seq0 win65280 len0 mss1360 sackperm1 tsval3443929878 tsecr0 ws128,10.45.0.10,192.168.0.11
2026-04-25 20:15:29.274417000,TCP,52421    6969 syn seq0 win65280 len0 mss1360 sackperm1 tsval3443929878 tsecr0 ws128,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.274437000,TCP,6969    52421 syn ack seq0 ack1 win65160 len0 mss1460 sackperm1 tsval994173892 tsecr3443929878 ws128,192.168.0.11,192.168.0.21
2026-04-25 20:15:29.275142000,GTP <TCP>,6969    52421 syn ack seq0 ack1 win65160 len0 mss1460 sackperm1 tsval994173892 tsecr3443929878 ws128,192.168.0.11,10.45.0.10
2026-04-25 20:15:29.275235000,UDP,4997    50465 len86,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.275423000,UDP,50465    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.275423000,UDP,50465    4997 len188,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.275515000,GTP <TCP>,52421    6969 ack seq1 ack1 win65280 len0 tsval3443929880 tsecr994173892,10.45.0.10,192.168.0.11
2026-04-25 20:15:29.275515000,GTP <HTTP>,get applicationimgdownsize16 http11 ,10.45.0.10,192.168.0.11
2026-04-25 20:15:29.275565000,TCP,52421    6969 ack seq1 ack1 win65280 len0 tsval3443929880 tsecr994173892,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.275565000,HTTP,get applicationimgdownsize16 http11 ,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.275585000,TCP,6969    52421 ack seq1 ack111 win65152 len0 tsval994173893 tsecr3443929880,192.168.0.11,192.168.0.21
2026-04-25 20:15:29.275959000,TCP,6969    52421 psh ack seq1 ack111 win65152 len116 tsval994173893 tsecr3443929880 tcp segment of a reassembled pdu,192.168.0.11,192.168.0.21
2026-04-25 20:15:29.276002000,HTTP,http10 200 ok  png,192.168.0.11,192.168.0.21
2026-04-25 20:15:29.277538000,GTP <TCP>,6969    52421 ack seq1 ack111 win65152 len0 tsval994173893 tsecr3443929880,192.168.0.11,10.45.0.10
2026-04-25 20:15:29.277538000,GTP <TCP>,6969    52421 psh ack seq1 ack111 win65152 len116 tsval994173893 tsecr3443929880 tcp segment of a reassembled pdu,192.168.0.11,10.45.0.10
2026-04-25 20:15:29.277538000,GTP <HTTP>,http10 200 ok  png,192.168.0.11,10.45.0.10
2026-04-25 20:15:29.277628000,UDP,4997    50465 len78,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.277628000,UDP,4997    50465 len194,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.277628000,UDP,4997    50465 len609,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.278583000,UDP,50465    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.278583000,UDP,50465    4997 len78,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.278680000,GTP <TCP>,52421    6969 ack seq111 ack117 win65280 len0 tsval3443929882 tsecr994173893,10.45.0.10,192.168.0.11
2026-04-25 20:15:29.278680000,GTP <TCP>,52421    6969 fin ack seq111 ack649 win64768 len0 tsval3443929882 tsecr994173893,10.45.0.10,192.168.0.11
2026-04-25 20:15:29.278779000,TCP,52421    6969 ack seq111 ack117 win65280 len0 tsval3443929882 tsecr994173893,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.278785000,TCP,52421    6969 fin ack seq111 ack649 win64768 len0 tsval3443929882 tsecr994173893,192.168.0.21,192.168.0.11
2026-04-25 20:15:29.278789000,TCP,6969    52421 ack seq649 ack112 win65152 len0 tsval994173896 tsecr3443929882,192.168.0.11,192.168.0.21
2026-04-25 20:15:29.279520000,GTP <TCP>,6969    52421 ack seq649 ack112 win65152 len0 tsval994173896 tsecr3443929882,192.168.0.11,10.45.0.10
2026-04-25 20:15:29.280766000,UDP,4997    50465 len78,192.168.0.22,192.168.0.23
2026-04-25 20:15:29.591993000,SCTP,heartbeat ,192.168.0.13,192.168.0.22
2026-04-25 20:15:29.592102000,SCTP,heartbeatack ,192.168.0.22,192.168.0.13
2026-04-25 20:15:29.821268000,UDP,34125    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:29.821399000,UDP,4997    34125 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.021048000,UDP,36647    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.021048000,UDP,47439    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.021048000,UDP,60144    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.021048000,UDP,47548    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.021048000,UDP,49066    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.021049000,UDP,36356    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.021049000,UDP,51841    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.021049000,UDP,36317    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.021057000,UDP,58580    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.021057000,UDP,36724    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.021299000,UDP,4997    36647 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.021299000,UDP,4997    47439 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.021299000,UDP,4997    60144 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.021299000,UDP,4997    47548 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.021299000,UDP,4997    49066 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.021299000,UDP,4997    36356 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.021299000,UDP,4997    51841 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.021299000,UDP,4997    36317 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.021302000,UDP,4997    58580 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.021302000,UDP,4997    36724 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.081940000,UDP,50465    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.082150000,UDP,4997    50465 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.097569000,UDP,48785    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.097669000,UDP,4997    48785 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.221583000,UDP,35703    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.221583000,UDP,47863    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.221682000,UDP,4997    35703 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.221682000,UDP,4997    47863 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:30.777392000,HTTP2,headers885,192.168.0.13,192.168.0.12
2026-04-25 20:15:30.777392000,HTTP2,data885,192.168.0.13,192.168.0.12
2026-04-25 20:15:30.777481000,TCP,7777    40870 ack seq1352 ack5695 win501 len0 tsval3029314054 tsecr3012531660,192.168.0.12,192.168.0.13
2026-04-25 20:15:30.777589000,HTTP2,headers885 204 no content,192.168.0.12,192.168.0.13
2026-04-25 20:15:30.777712000,TCP,40870    7777 ack seq5695 ack1387 win501 len0 tsval3012531662 tsecr3029314054,192.168.0.13,192.168.0.12
2026-04-25 20:15:30.796020000,HTTP2,headers208067,192.168.0.15,192.168.0.12
2026-04-25 20:15:30.796020000,HTTP2,data208067,192.168.0.15,192.168.0.12
2026-04-25 20:15:30.796513000,TCP,7777    39368 ack seq1331 ack5695 win630 len0 tsval4080373702 tsecr979377423,192.168.0.12,192.168.0.15
2026-04-25 20:15:30.796513000,HTTP2,headers208067 204 no content,192.168.0.12,192.168.0.15
2026-04-25 20:15:30.796580000,TCP,39368    7777 ack seq5695 ack1366 win602 len0 tsval979377424 tsecr4080373702,192.168.0.15,192.168.0.12
2026-04-25 20:15:30.822294000,UDP,34125    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:30.822449000,UDP,4997    34125 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.022720000,UDP,60144    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.022720000,UDP,51841    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.022720000,UDP,36647    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.022720000,UDP,58580    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.022720000,UDP,36317    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.022720000,UDP,47548    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.022720000,UDP,36724    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.022720000,UDP,47439    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.022730000,UDP,36356    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.022730000,UDP,49066    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.022957000,UDP,4997    60144 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.022957000,UDP,4997    51841 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.022957000,UDP,4997    36647 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.022957000,UDP,4997    58580 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.022957000,UDP,4997    36317 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.022957000,UDP,4997    47548 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.022957000,UDP,4997    36724 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.022957000,UDP,4997    47439 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.022960000,UDP,4997    36356 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.022960000,UDP,4997    49066 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.083473000,UDP,50465    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.083608000,UDP,4997    50465 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.099024000,UDP,48785    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.099111000,UDP,4997    48785 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.222979000,UDP,35703    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.222980000,UDP,47863    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.223244000,UDP,4997    35703 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.223244000,UDP,4997    47863 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:31.673286000,HTTP2,headers208195,192.168.0.14,192.168.0.12
2026-04-25 20:15:31.673286000,HTTP2,data208195,192.168.0.14,192.168.0.12
2026-04-25 20:15:31.674183000,TCP,7777    48588 ack seq1331 ack5734 win657 len0 tsval2399071344 tsecr3161837417,192.168.0.12,192.168.0.14
2026-04-25 20:15:31.674183000,HTTP2,headers208195 204 no content,192.168.0.12,192.168.0.14
2026-04-25 20:15:31.674196000,TCP,48588    7777 ack seq5734 ack1366 win672 len0 tsval3161837419 tsecr2399071344,192.168.0.14,192.168.0.12
2026-04-25 20:15:31.823838000,UDP,34125    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:31.823919000,UDP,4997    34125 len17,192.168.0.22,192.168.0.23
2026-04-25 20:15:32.024096000,UDP,60144    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:32.024096000,UDP,49066    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:32.024096000,UDP,58580    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:32.024096000,UDP,36647    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:32.024096000,UDP,36356    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:32.024096000,UDP,51841    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:32.024096000,UDP,47439    4997 len25,192.168.0.23,192.168.0.22
2026-04-25 20:15:32.024096000,UDP,36317    4997 len25,192.168.0.23,192.168.0.22
